ID,L1,L2,Query,Answer,Image,A-1 Scene Domain (Level 1),A-1 Subcategory (Code + Name),A-2 Layout Structure,A-2 Imaging Method,A-2 Font and Text Form,A-2 Geometry and Arrangement,A-2 Image Quality,A-2 Lighting and Screen,A-2 Natural Interference,A-2 Adversarial / Misleading Factors,A-2 Language,A-2 Mixed Layout,Scene Category,A-1 Subcategory_Merged,A-1 Subcategory_Merged 10 Classes
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/429_financial_test_429.jpg,,,,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Stamp Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/43_financial_test_43.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Complex Background Texture / Pattern Over Text,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/430_financial_test_430.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Multi-direction Layout / Vertical Text,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/431_financial_test_431.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/432_financial_test_432.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/433_financial_test_433.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/434_financial_test_434.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/435_financial_test_435.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/436_financial_test_436.jpg,,,,Documents & Office,D07 Brochures / Leaflets / Posters / One-page Materials,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D07 Brochures / Leaflets / Posters / One-page Materials,3-Marketing & Editorial
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/437_financial_test_437.jpg,,,,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Complex Background Texture / Pattern Over Text,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/438_financial_test_438.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/439_financial_test_439.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/44_financial_test_44.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/440_financial_test_440.jpg,,,,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/441_financial_test_441.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/442_financial_test_442.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/443_financial_test_443.jpg,,,,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/444_financial_test_444.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/445_financial_test_445.jpg,,,,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/446_financial_test_446.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/447_financial_test_447.jpg,,,,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/448_financial_test_448.jpg,,,,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/449_financial_test_449.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/45_financial_test_45.jpg,,,,Documents & Office,D10 Meeting Minutes / Memos / Internal Notices,Lists,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D10 Meeting Minutes / Memos / Internal Notices,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/450_financial_test_450.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Paragraphs,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/451_financial_test_451.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/452_financial_test_452.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/453_financial_test_453.jpg,,,,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Forms / Key-Value,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/454_financial_test_454.jpg,,,,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Forms / Key-Value,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/455_financial_test_455.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/456_financial_test_456.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/457_financial_test_457.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Lists,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/458_financial_test_458.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Lists,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/459_financial_test_459.jpg,,,,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Lists,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/46_financial_test_46.jpg,,,,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/460_financial_test_460.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/461_financial_test_461.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/462_financial_test_462.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Lists,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/463_financial_test_463.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/464_financial_test_464.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/465_financial_test_465.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/466_financial_test_466.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/467_financial_test_467.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/468_financial_test_468.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/469_financial_test_469.jpg,,,,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/47_financial_test_47.jpg,,,,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/470_financial_test_470.jpg,,,,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/471_financial_test_471.jpg,,,,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/472_financial_test_472.jpg,,,,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/473_financial_test_473.jpg,,,,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/474_financial_test_474.jpg,,,,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/475_financial_test_475.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/476_financial_test_476.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/477_financial_test_477.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/478_financial_test_478.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/479_financial_test_479.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/48_financial_test_48.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/480_financial_test_480.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/481_financial_test_481.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/482_financial_test_482.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Reproduced Image,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/483_financial_test_483.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/484_financial_test_484.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/485_financial_test_485.jpg,,,,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/486_financial_test_486.jpg,,,,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/487_financial_test_487.jpg,,,,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/488_financial_test_488.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/489_financial_test_489.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/49_financial_test_49.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Dot-matrix / Thermal / Needle-printer Style,Multi-direction Layout / Vertical Text,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/490_financial_test_490.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/491_financial_test_491.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/492_financial_test_492.jpg,,,,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/493_financial_test_493.jpg,,,,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
